2097411,8,3,4,0,Fine,full,0
2097412,8,4,4,0,Fine,full,0
2097413,8,5,4,0,Fine,full,0
2097414,8,6,4,1,Coarse1,full,0
2097415,8,7,4,1,Coarse1,full,0
2097416,8,8,4,2,Coarse2,full,0
2097417,8,9,4,2,Coarse2,full,0
2097418,8,10,4,52,Coarse2,d,0
2097441,8,-1,4,0,Fine,full,0
2097442,8,-2,4,1,Coarse1,full,0
2097443,8,-3,4,1,Coarse1,full,0
2097444,8,-4,4,2,Coarse2,full,0
2097445,8,-5,4,2,Coarse2,full,0
2097446,8,-6,4,2052,Coarse2,d,2
2097472,8,0,5,1,Coarse1,full,0
2097473,8,1,5,0,Fine,full,0
2097474,8,2,5,0,Fine,full,0
2097475,8,3,5,0,Fine,full,0
2097476,8,4,5,0,Fine,full,0
2097477,8,5,5,1,Coarse1,full,0
2097478,8,6,5,1,Coarse1,full,0
2097479,8,7,5,2,Coarse2,full,0
2097480,8,8,5,2,Coarse2,full,0
2097481,8,9,5,2,Coarse2,full,0
2097482,8,10,5,52,Coarse2,d,0
2097505,8,-1,5,1,Coarse1,full,0
2097506,8,-2,5,2,Coarse2,full,0
2097507,8,-3,5,2,Coarse2,full,0
2097508,8,-4,5,2,Coarse2,full,0
2097509,8,-5,5,2052,Coarse2,d,2
2097536,8,0,6,1,Coarse1,full,0
2097537,8,1,6,1,Coarse1,full,0
2097538,8,2,6,1,Coarse1,full,0
2097539,8,3,6,1,Coarse1,full,0
2097540,8,4,6,1,Coarse1,full,0
2097541,8,5,6,1,Coarse1,full,0
2097542,8,6,6,1,Coarse1,full,0
2097543,8,7,6,2,Coarse2,full,0
2097544,8,8,6,2,Coarse2,full,0
2097545,8,9,6,2,Coarse2,full,0
2097546,8,10,6,52,Coarse2,d,0
2097569,8,-1,6,2,Coarse2,full,0
2097570,8,-2,6,2,Coarse2,full,0
2097571,8,-3,6,2,Coarse2,full,0
2097572,8,-4,6,2052,Coarse2,d,2
2097600,8,0,7,2,Coarse2,full,0
2097601,8,1,7,2,Coarse2,full,0
2097602,8,2,7,2,Coarse2,full,0
2097603,8,3,7,1,Coarse1,full,0
2097604,8,4,7,1,Coarse1,full,0
2097605,8,5,7,2,Coarse2,full,0
2097606,8,6,7,2,Coarse2,full,0
2097607,8,7,7,2,Coarse2,full,0
2097608,8,8,7,2,Coarse2,full,0
2097609,8,9,7,2,Coarse2,full,0
2097610,8,10,7,72,Coarse2,c,0
2097633,8,-1,7,2,Coarse2,full,0
2097634,8,-2,7,2,Coarse2,full,0
2097635,8,-3,7,2072,Coarse2,c,2
2097664,8,0,8,2,Coarse2,full,0
2097665,8,1,8,2,Coarse2,full,0
2097666,8,2,8,2,Coarse2,full,0
2097667,8,3,8,2,Coarse2,full,0
2097668,8,4,8,2,Coarse2,full,0
2097669,8,5,8,2,Coarse2,full,0
2097670,8,6,8,2,Coarse2,full,0
2097671,8,7,8,2,Coarse2,full,0
2097672,8,8,8,2,Coarse2,full,0
2097673,8,9,8,1042,Coarse2,a,1
2097697,8,-1,8,2042,Coarse2,a,2
2097729,8,1,9,2042,Coarse2,a,2
2097730,8,2,9,2,Coarse2,full,0
2097731,8,3,9,2,Coarse2,full,0
2097732,8,4,9,2,Coarse2,full,0
2097733,8,5,9,2,Coarse2,full,0
2097734,8,6,9,2,Coarse2,full,0
2097735,8,7,9,2,Coarse2,full,0
2097736,8,8,9,1042,Coarse2,a,1
2097795,8,3,10,1072,Coarse2,c,1
2097796,8,4,10,1052,Coarse2,d,1
2097797,8,5,10,1052,Coarse2,d,1
2097798,8,6,10,1052,Coarse2,d,1
2097799,8,7,10,1072,Coarse2,c,1
2099265,8,1,-1,2060,Fine,dm,2
2099266,8,2,-1,0,Fine,full,0
2099267,8,3,-1,0,Fine,full,0
2099268,8,4,-1,0,Fine,full,0
2099269,8,5,-1,1,Coarse1,full,0
2099270,8,6,-1,2,Coarse2,full,0
2099271,8,7,-1,2,Coarse2,full,0
2099272,8,8,-1,42,Coarse2,a,0
2099298,8,-2,-1,60,Fine,dm,0
2099299,8,-3,-1,0,Fine,full,0
2099300,8,-4,-1,0,Fine,full,0
2099301,8,-5,-1,0,Fine,full,0
2099302,8,-6,-1,1,Coarse1,full,0
2099303,8,-7,-1,2,Coarse2,full,0
2099304,8,-8,-1,2,Coarse2,full,0
2099305,8,-9,-1,3042,Coarse2,a,3
2099328,8,0,-2,2030,Fine,gm,2
2099329,8,1,-2,0,Fine,full,0
2099330,8,2,-2,0,Fine,full,0
2099331,8,3,-2,0,Fine,full,0
2099332,8,4,-2,1,Coarse1,full,0
2099333,8,5,-2,2,Coarse2,full,0
2099334,8,6,-2,2,Coarse2,full,0
2099335,8,7,-2,2,Coarse2,full,0
2099361,8,-1,-2,1060,Fine,dm,1
2099362,8,-2,-2,1030,Fine,gm,1
2099363,8,-3,-2,0,Fine,full,0
2099364,8,-4,-2,0,Fine,full,0
2099365,8,-5,-2,0,Fine,full,0
2099366,8,-6,-2,1,Coarse1,full,0
2099367,8,-7,-2,2,Coarse2,full,0
2099368,8,-8,-2,2,Coarse2,full,0
2099369,8,-9,-2,2,Coarse2,full,0
2099392,8,0,-3,0,Fine,full,0
2099393,8,1,-3,0,Fine,full,0
2099394,8,2,-3,0,Fine,full,0
2099395,8,3,-3,1,Coarse1,full,0
2099396,8,4,-3,1,Coarse1,full,0
2099397,8,5,-3,2,Coarse2,full,0
2099398,8,6,-3,2,Coarse2,full,0
2099399,8,7,-3,5072,Coarse2,c,5
2099425,8,-1,-3,0,Fine,full,0
2099426,8,-2,-3,0,Fine,full,0
2099427,8,-3,-3,0,Fine,full,0
2099428,8,-4,-3,0,Fine,full,0
2099429,8,-5,-3,0,Fine,full,0
2099430,8,-6,-3,1,Coarse1,full,0
2099431,8,-7,-3,1,Coarse1,full,0
2099432,8,-8,-3,2,Coarse2,full,0
2099433,8,-9,-3,2,Coarse2,full,0
2099434,8,-10,-3,3072,Coarse2,c,3
2099456,8,0,-4,0,Fine,full,0
2099457,8,1,-4,0,Fine,full,0
2099458,8,2,-4,1,Coarse1,full,0
2099459,8,3,-4,1,Coarse1,full,0
2099460,8,4,-4,2,Coarse2,full,0
2099461,8,5,-4,2,Coarse2,full,0
2099462,8,6,-4,5052,Coarse2,d,5
2099489,8,-1,-4,0,Fine,full,0
2099490,8,-2,-4,0,Fine,full,0
2099491,8,-3,-4,0,Fine,full,0
2099492,8,-4,-4,0,Fine,full,0
2099493,8,-5,-4,0,Fine,full,0
2099494,8,-6,-4,1,Coarse1,full,0
2099495,8,-7,-4,1,Coarse1,full,0
2099496,8,-8,-4,2,Coarse2,full,0
2099497,8,-9,-4,2,Coarse2,full,0
2099498,8,-10,-4,3052,Coarse2,d,3
2099520,8,0,-5,1,Coarse1,full,0
2099521,8,1,-5,1,Coarse1,full,0
2099522,8,2,-5,2,Coarse2,full,0
2099523,8,3,-5,2,Coarse2,full,0
2099524,8,4,-5,2,Coarse2,full,0
2099525,8,5,-5,5052,Coarse2,d,5
2099553,8,-1,-5,0,Fine,full,0
2099554,8,-2,-5,0,Fine,full,0
2099555,8,-3,-5,0,Fine,full,0
2099556,8,-4,-5,0,Fine,full,0
2099557,8,-5,-5,1,Coarse1,full,0
2099558,8,-6,-5,1,Coarse1,full,0
2099559,8,-7,-5,2,Coarse2,full,0
2099560,8,-8,-5,2,Coarse2,full,0
2099561,8,-9,-5,2,Coarse2,full,0
2099562,8,-10,-5,3052,Coarse2,d,3
2099584,8,0,-6,1,Coarse1,full,0
2099585,8,1,-6,2,Coarse2,full,0
2099586,8,2,-6,2,Coarse2,full,0
2099587,8,3,-6,2,Coarse2,full,0
2099588,8,4,-6,5052,Coarse2,d,5
2099617,8,-1,-6,1,Coarse1,full,0
2099618,8,-2,-6,1,Coarse1,full,0
2099619,8,-3,-6,1,Coarse1,full,0
2099620,8,-4,-6,1,Coarse1,full,0
2099621,8,-5,-6,1,Coarse1,full,0
2099622,8,-6,-6,1,Coarse1,full,0
2099623,8,-7,-6,2,Coarse2,full,0
2099624,8,-8,-6,2,Coarse2,full,0
2099625,8,-9,-6,2,Coarse2,full,0
2099626,8,-10,-6,3052,Coarse2,d,3
2099648,8,0,-7,2,Coarse2,full,0
2099649,8,1,-7,2,Coarse2,full,0
2099650,8,2,-7,2,Coarse2,full,0
2099651,8,3,-7,5072,Coarse2,c,5
2099681,8,-1,-7,2,Coarse2,full,0
2099682,8,-2,-7,2,Coarse2,full,0
2099683,8,-3,-7,1,Coarse1,full,0
2099684,8,-4,-7,1,Coarse1,full,0
2099685,8,-5,-7,2,Coarse2,full,0
2099686,8,-6,-7,2,Coarse2,full,0
2099687,8,-7,-7,2,Coarse2,full,0
2099688,8,-8,-7,2,Coarse2,full,0
2099689,8,-9,-7,2,Coarse2,full,0
2099690,8,-10,-7,3072,Coarse2,c,3
2099712,8,0,-8,2,Coarse2,full,0
2099713,8,1,-8,5042,Coarse2,a,5
2099745,8,-1,-8,2,Coarse2,full,0
2099746,8,-2,-8,2,Coarse2,full,0
2099747,8,-3,-8,2,Coarse2,full,0
2099748,8,-4,-8,2,Coarse2,full,0
2099749,8,-5,-8,2,Coarse2,full,0
2099750,8,-6,-8,2,Coarse2,full,0
2099751,8,-7,-8,2,Coarse2,full,0
2099752,8,-8,-8,2,Coarse2,full,0
2099753,8,-9,-8,4042,Coarse2,a,4
2099809,8,-1,-9,5042,Coarse2,a,5
2099810,8,-2,-9,2,Coarse2,full,0
2099811,8,-3,-9,2,Coarse2,full,0
2099812,8,-4,-9,2,Coarse2,full,0
2099813,8,-5,-9,2,Coarse2,full,0
2099814,8,-6,-9,2,Coarse2,full,0
2099815,8,-7,-9,2,Coarse2,full,0
2099816,8,-8,-9,4042,Coarse2,a,4
2099875,8,-3,-10,4072,Coarse2,c,4
2099876,8,-4,-10,4052,Coarse2,d,4
2099877,8,-5,-10,4052,Coarse2,d,4
2099878,8,-6,-10,4052,Coarse2,d,4
2099879,8,-7,-10,4072,Coarse2,c,4
2359298,9,2,0,3030,Fine,gm,3
2359299,9,3,0,0,Fine,full,0
2359300,9,4,0,0,Fine,full,0
2359301,9,5,0,1,Coarse1,full,0
2359302,9,6,0,1,Coarse1,full,0
2359303,9,7,0,2,Coarse2,full,0
2359304,9,8,0,2,Coarse2,full,0
2359305,9,9,0,42,Coarse2,a,0
2359330,9,-2,0,30,Fine,gm,0
2359331,9,-3,0,0,Fine,full,0
2359332,9,-4,0,0,Fine,full,0
2359333,9,-5,0,1,Coarse1,full,0
2359334,9,-6,0,1,Coarse1,full,0
2359335,9,-7,0,2,Coarse2,full,0
2359336,9,-8,0,2,Coarse2,full,0
2359337,9,-9,0,3042,Coarse2,a,3
2359362,9,2,1,3060,Fine,dm,3
2359363,9,3,1,0,Fine,full,0
2359364,9,4,1,0,Fine,full,0
2359365,9,5,1,0,Fine,full,0
2359366,9,6,1,1,Coarse1,full,0
2359367,9,7,1,2,Coarse2,full,0
2359368,9,8,1,2,Coarse2,full,0
2359369,9,9,1,2,Coarse2,full,0
2359393,9,-1,1,5060,Fine,dm,5
2359394,9,-2,1,0,Fine,full,0
2359395,9,-3,1,0,Fine,full,0
2359396,9,-4,1,0,Fine,full,0
2359397,9,-5,1,1,Coarse1,full,0
2359398,9,-6,1,2,Coarse2,full,0
2359399,9,-7,1,2,Coarse2,full,0
2359400,9,-8,1,2,Coarse2,full,0
2359424,9,0,2,5030,Fine,gm,5
2359425,9,1,2,4060,Fine,dm,4
2359426,9,2,2,4030,Fine,gm,4
2359427,9,3,2,0,Fine,full,0
2359428,9,4,2,0,Fine,full,0
2359429,9,5,2,0,Fine,full,0
2359430,9,6,2,1,Coarse1,full,0
2359431,9,7,2,2,Coarse2,full,0
2359432,9,8,2,2,Coarse2,full,0
2359433,9,9,2,2,Coarse2,full,0
2359434,9,10,2,42,Coarse2,a,0
2359457,9,-1,2,0,Fine,full,0
2359458,9,-2,2,0,Fine,full,0
2359459,9,-3,2,0,Fine,full,0
2359460,9,-4,2,1,Coarse1,full,0
2359461,9,-5,2,2,Coarse2,full,0
2359462,9,-6,2,2,Coarse2,full,0
2359463,9,-7,2,2,Coarse2,full,0
2359464,9,-8,2,3042,Coarse2,a,3
2359488,9,0,3,0,Fine,full,0
2359489,9,1,3,0,Fine,full,0
2359490,9,2,3,0,Fine,full,0
2359491,9,3,3,0,Fine,full,0
2359492,9,4,3,0,Fine,full,0
2359493,9,5,3,0,Fine,full,0
2359494,9,6,3,1,Coarse1,full,0
2359495,9,7,3,1,Coarse1,full,0
2359496,9,8,3,2,Coarse2,full,0
2359497,9,9,3,2,Coarse2,full,0
2359498,9,10,3,1012,Coarse2,b,1
2359521,9,-1,3,0,Fine,full,0
2359522,9,-2,3,0,Fine,full,0
2359523,9,-3,3,1,Coarse1,full,0
2359524,9,-4,3,1,Coarse1,full,0
2359525,9,-5,3,2,Coarse2,full,0
2359526,9,-6,3,2,Coarse2,full,0
2359527,9,-7,3,3012,Coarse2,b,3
2359552,9,0,4,0,Fine,full,0
2359553,9,1,4,0,Fine,full,0
2359554,9,2,4,0,Fine,full,0
2359555,9,3,4,0,Fine,full,0
2359556,9,4,4,0,Fine,full,0
2359557,9,5,4,0,Fine,full,0
2359558,9,6,4,1,Coarse1,full,0
2359559,9,7,4,1,Coarse1,full,0
2359560,9,8,4,2,Coarse2,full,0
2359561,9,9,4,2,Coarse2,full,0
2359562,9,10,4,2,Coarse2,full,0
2359585,9,-1,4,0,Fine,full,0
2359586,9,-2,4,1,Coarse1,full,0
2359587,9,-3,4,1,Coarse1,full,0
2359588,9,-4,4,2,Coarse2,full,0
2359589,9,-5,4,2,Coarse2,full,0
2359590,9,-6,4,2,Coarse2,full,0
2359616,9,0,5,1,Coarse1,full,0
2359617,9,1,5,0,Fine,full,0
2359618,9,2,5,0,Fine,full,0
2359619,9,3,5,0,Fine,full,0
2359620,9,4,5,0,Fine,full,0
2359621,9,5,5,1,Coarse1,full,0
2359622,9,6,5,1,Coarse1,full,0
2359623,9,7,5,2,Coarse2,full,0
2359624,9,8,5,2,Coarse2,full,0
2359625,9,9,5,2,Coarse2,full,0
2359626,9,10,5,52,Coarse2,d,0
2359649,9,-1,5,1,Coarse1,full,0
2359650,9,-2,5,2,Coarse2,full,0
2359651,9,-3,5,2,Coarse2,full,0
2359652,9,-4,5,2,Coarse2,full,0
2359653,9,-5,5,2052,Coarse2,d,2
2359680,9,0,6,1,Coarse1,full,0
2359681,9,1,6,1,Coarse1,full,0
2359682,9,2,6,1,Coarse1,full,0
2359683,9,3,6,1,Coarse1,full,0
2359684,9,4,6,1,Coarse1,full,0
2359685,9,5,6,1,Coarse1,full,0
2359686,9,6,6,1,Coarse1,full,0
2359687,9,7,6,2,Coarse2,full,0
2359688,9,8,6,2,Coarse2,full,0
2359689,9,9,6,2,Coarse2,full,0
2359690,9,10,6,2,Coarse2,full,0
2359713,9,-1,6,2,Coarse2,full,0
2359714,9,-2,6,2,Coarse2,full,0
2359715,9,-3,6,2,Coarse2,full,0
2359716,9,-4,6,2,Coarse2,full,0
2359744,9,0,7,2,Coarse2,full,0
2359745,9,1,7,2,Coarse2,full,0
2359746,9,2,7,2,Coarse2,full,0
2359747,9,3,7,1,Coarse1,full,0
2359748,9,4,7,1,Coarse1,full,0
2359749,9,5,7,2,Coarse2,full,0
2359750,9,6,7,2,Coarse2,full,0
2359751,9,7,7,2,Coarse2,full,0
2359752,9,8,7,2,Coarse2,full,0
2359753,9,9,7,2,Coarse2,full,0
2359754,9,10,7,1012,Coarse2,b,1
2359777,9,-1,7,2,Coarse2,full,0
2359778,9,-2,7,2,Coarse2,full,0
2359779,9,-3,7,3012,Coarse2,b,3
2359808,9,0,8,2,Coarse2,full,0
2359809,9,1,8,2,Coarse2,full,0
2359810,9,2,8,2,Coarse2,full,0
2359811,9,3,8,2,Coarse2,full,0
2359812,9,4,8,2,Coarse2,full,0
2359813,9,5,8,2,Coarse2,full,0
2359814,9,6,8,2,Coarse2,full,0
2359815,9,7,8,2,Coarse2,full,0
2359816,9,8,8,2,Coarse2,full,0
2359817,9,9,8,2,Coarse2,full,0
2359818,9,10,8,1042,Coarse2,a,1
2359841,9,-1,8,2,Coarse2,full,0
2359842,9,-2,8,2042,Coarse2,a,2
2359872,9,0,9,2042,Coarse2,a,2
2359873,9,1,9,2,Coarse2,full,0
2359874,9,2,9,2,Coarse2,full,0
2359875,9,3,9,2,Coarse2,full,0
2359876,9,4,9,2,Coarse2,full,0
2359877,9,5,9,2,Coarse2,full,0
2359878,9,6,9,2,Coarse2,full,0
2359879,9,7,9,2,Coarse2,full,0
2359880,9,8,9,2,Coarse2,full,0
2359881,9,9,9,1042,Coarse2,a,1
2359938,9,2,10,2042,Coarse2,a,2
2359939,9,3,10,2012,Coarse2,b,2
2359940,9,4,10,2,Coarse2,full,0
2359941,9,5,10,1052,Coarse2,d,1
2359942,9,6,10,2,Coarse2,full,0
2359943,9,7,10,2012,Coarse2,b,2
2359944,9,8,10,1042,Coarse2,a,1
2361409,9,1,-1,2060,Fine,dm,2
2361410,9,2,-1,0,Fine,full,0
2361411,9,3,-1,0,Fine,full,0
2361412,9,4,-1,0,Fine,full,0
2361413,9,5,-1,1,Coarse1,full,0
2361414,9,6,-1,2,Coarse2,full,0
2361415,9,7,-1,2,Coarse2,full,0
2361416,9,8,-1,2,Coarse2,full,0
2361442,9,-2,-1,60,Fine,dm,0
2361443,9,-3,-1,0,Fine,full,0
2361444,9,-4,-1,0,Fine,full,0
2361445,9,-5,-1,0,Fine,full,0
2361446,9,-6,-1,1,Coarse1,full,0
2361447,9,-7,-1,2,Coarse2,full,0
2361448,9,-8,-1,2,Coarse2,full,0
2361449,9,-9,-1,2,Coarse2,full,0
2361472,9,0,-2,2030,Fine,gm,2
2361473,9,1,-2,0,Fine,full,0
2361474,9,2,-2,0,Fine,full,0
2361475,9,3,-2,0,Fine,full,0
2361476,9,4,-2,1,Coarse1,full,0
2361477,9,5,-2,2,Coarse2,full,0
2361478,9,6,-2,2,Coarse2,full,0
2361479,9,7,-2,2,Coarse2,full,0
2361480,9,8,-2,42,Coarse2,a,0
2361505,9,-1,-2,1060,Fine,dm,1
2361506,9,-2,-2,1030,Fine,gm,1
2361507,9,-3,-2,0,Fine,full,0
2361508,9,-4,-2,0,Fine,full,0
2361509,9,-5,-2,0,Fine,full,0
2361510,9,-6,-2,1,Coarse1,full,0
2361511,9,-7,-2,2,Coarse2,full,0
2361512,9,-8,-2,2,Coarse2,full,0
2361513,9,-9,-2,2,Coarse2,full,0
2361514,9,-10,-2,3042,Coarse2,a,3
2361536,9,0,-3,0,Fine,full,0
2361537,9,1,-3,0,Fine,full,0
2361538,9,2,-3,0,Fine,full,0
2361539,9,3,-3,1,Coarse1,full,0
2361540,9,4,-3,1,Coarse1,full,0
2361541,9,5,-3,2,Coarse2,full,0
2361542,9,6,-3,2,Coarse2,full,0
2361543,9,7,-3,12,Coarse2,b,0
2361569,9,-1,-3,0,Fine,full,0
2361570,9,-2,-3,0,Fine,full,0
2361571,9,-3,-3,0,Fine,full,0
2361572,9,-4,-3,0,Fine,full,0
2361573,9,-5,-3,0,Fine,full,0
2361574,9,-6,-3,1,Coarse1,full,0
2361575,9,-7,-3,1,Coarse1,full,0
2361576,9,-8,-3,2,Coarse2,full,0
2361577,9,-9,-3,2,Coarse2,full,0
2361578,9,-10,-3,4012,Coarse2,b,4
2361600,9,0,-4,0,Fine,full,0
2361601,9,1,-4,0,Fine,full,0
2361602,9,2,-4,1,Coarse1,full,0
2361603,9,3,-4,1,Coarse1,full,0
2361604,9,4,-4,2,Coarse2,full,0
2361605,9,5,-4,2,Coarse2,full,0
2361606,9,6,-4,2,Coarse2,full,0
2361633,9,-1,-4,0,Fine,full,0
2361634,9,-2,-4,0,Fine,full,0
2361635,9,-3,-4,0,Fine,full,0
2361636,9,-4,-4,0,Fine,full,0
2361637,9,-5,-4,0,Fine,full,0
2361638,9,-6,-4,1,Coarse1,full,0
2361639,9,-7,-4,1,Coarse1,full,0
2361640,9,-8,-4,2,Coarse2,full,0
2361641,9,-9,-4,2,Coarse2,full,0
2361642,9,-10,-4,2,Coarse2,full,0
2361664,9,0,-5,1,Coarse1,full,0
2361665,9,1,-5,1,Coarse1,full,0
2361666,9,2,-5,2,Coarse2,full,0
2361667,9,3,-5,2,Coarse2,full,0
2361668,9,4,-5,2,Coarse2,full,0
2361669,9,5,-5,5052,Coarse2,d,5
2361697,9,-1,-5,0,Fine,full,0
2361698,9,-2,-5,0,Fine,full,0
2361699,9,-3,-5,0,Fine,full,0
2361700,9,-4,-5,0,Fine,full,0
2361701,9,-5,-5,1,Coarse1,full,0
2361702,9,-6,-5,1,Coarse1,full,0
2361703,9,-7,-5,2,Coarse2,full,0
2361704,9,-8,-5,2,Coarse2,full,0
2361705,9,-9,-5,2,Coarse2,full,0
2361706,9,-10,-5,3052,Coarse2,d,3
2361728,9,0,-6,1,Coarse1,full,0
2361729,9,1,-6,2,Coarse2,full,0
2361730,9,2,-6,2,Coarse2,full,0
2361731,9,3,-6,2,Coarse2,full,0
2361732,9,4,-6,2,Coarse2,full,0
2361761,9,-1,-6,1,Coarse1,full,0
2361762,9,-2,-6,1,Coarse1,full,0
2361763,9,-3,-6,1,Coarse1,full,0
2361764,9,-4,-6,1,Coarse1,full,0
2361765,9,-5,-6,1,Coarse1,full,0
2361766,9,-6,-6,1,Coarse1,full,0
2361767,9,-7,-6,2,Coarse2,full,0
2361768,9,-8,-6,2,Coarse2,full,0
2361769,9,-9,-6,2,Coarse2,full,0
2361770,9,-10,-6,2,Coarse2,full,0
2361792,9,0,-7,2,Coarse2,full,0
2361793,9,1,-7,2,Coarse2,full,0
2361794,9,2,-7,2,Coarse2,full,0
2361795,9,3,-7,12,Coarse2,b,0
2361825,9,-1,-7,2,Coarse2,full,0
2361826,9,-2,-7,2,Coarse2,full,0
2361827,9,-3,-7,1,Coarse1,full,0
2361828,9,-4,-7,1,Coarse1,full,0
2361829,9,-5,-7,2,Coarse2,full,0
2361830,9,-6,-7,2,Coarse2,full,0
2361831,9,-7,-7,2,Coarse2,full,0
2361832,9,-8,-7,2,Coarse2,full,0
2361833,9,-9,-7,2,Coarse2,full,0
2361834,9,-10,-7,4012,Coarse2,b,4
2361856,9,0,-8,2,Coarse2,full,0
2361857,9,1,-8,2,Coarse2,full,0
2361858,9,2,-8,5042,Coarse2,a,5
2361889,9,-1,-8,2,Coarse2,full,0
2361890,9,-2,-8,2,Coarse2,full,0
2361891,9,-3,-8,2,Coarse2,full,0
2361892,9,-4,-8,2,Coarse2,full,0
2361893,9,-5,-8,2,Coarse2,full,0
2361894,9,-6,-8,2,Coarse2,full,0
2361895,9,-7,-8,2,Coarse2,full,0
2361896,9,-8,-8,2,Coarse2,full,0
2361897,9,-9,-8,2,Coarse2,full,0
2361898,9,-10,-8,4042,Coarse2,a,4
2361920,9,0,-9,5042,Coarse2,a,5
2361953,9,-1,-9,2,Coarse2,full,0
2361954,9,-2,-9,2,Coarse2,full,0
2361955,9,-3,-9,2,Coarse2,full,0
2361956,9,-4,-9,2,Coarse2,full,0
2361957,9,-5,-9,2,Coarse2,full,0
2361958,9,-6,-9,2,Coarse2,full,0
2361959,9,-7,-9,2,Coarse2,full,0
2361960,9,-8,-9,2,Coarse2,full,0
2361961,9,-9,-9,4042,Coarse2,a,4
2362018,9,-2,-10,5042,Coarse2,a,5
2362019,9,-3,-10,5012,Coarse2,b,5
2362020,9,-4,-10,2,Coarse2,full,0
2362021,9,-5,-10,4052,Coarse2,d,4
2362022,9,-6,-10,2,Coarse2,full,0
2362023,9,-7,-10,5012,Coarse2,b,5
2362024,9,-8,-10,4042,Coarse2,a,4
2621442,10,2,0,3030,Fine,gm,3
2621443,10,3,0,0,Fine,full,0
2621444,10,4,0,0,Fine,full,0
2621445,10,5,0,1,Coarse1,full,0
2621446,10,6,0,1,Coarse1,full,0
2621447,10,7,0,2,Coarse2,full,0
2621448,10,8,0,2,Coarse2,full,0
2621449,10,9,0,42,Coarse2,a,0
2621474,10,-2,0,30,Fine,gm,0
2621475,10,-3,0,0,Fine,full,0
2621476,10,-4,0,0,Fine,full,0
2621477,10,-5,0,1,Coarse1,full,0
2621478,10,-6,0,1,Coarse1,full,0
2621479,10,-7,0,2,Coarse2,full,0
2621480,10,-8,0,2,Coarse2,full,0
2621481,10,-9,0,3042,Coarse2,a,3
2621506,10,2,1,3060,Fine,dm,3
2621507,10,3,1,0,Fine,full,0
2621508,10,4,1,0,Fine,full,0
2621509,10,5,1,0,Fine,full,0
2621510,10,6,1,1,Coarse1,full,0
2621511,10,7,1,2,Coarse2,full,0
2621512,10,8,1,2,Coarse2,full,0
2621513,10,9,1,1012,Coarse2,b,1
2621537,10,-1,1,5060,Fine,dm,5
2621538,10,-2,1,0,Fine,full,0
2621539,10,-3,1,0,Fine,full,0
2621540,10,-4,1,0,Fine,full,0
2621541,10,-5,1,1,Coarse1,full,0
2621542,10,-6,1,2,Coarse2,full,0
2621543,10,-7,1,2,Coarse2,full,0
2621544,10,-8,1,3012,Coarse2,b,3
2621568,10,0,2,5030,Fine,gm,5
2621569,10,1,2,4060,Fine,dm,4
2621570,10,2,2,4030,Fine,gm,4
2621571,10,3,2,0,Fine,full,0
2621572,10,4,2,0,Fine,full,0
2621573,10,5,2,0,Fine,full,0
2621574,10,6,2,1,Coarse1,full,0
2621575,10,7,2,2,Coarse2,full,0
2621576,10,8,2,2,Coarse2,full,0
2621577,10,9,2,2,Coarse2,full,0
2621601,10,-1,2,0,Fine,full,0
2621602,10,-2,2,0,Fine,full,0
2621603,10,-3,2,0,Fine,full,0
2621604,10,-4,2,1,Coarse1,full,0
2621605,10,-5,2,2,Coarse2,full,0
2621606,10,-6,2,2,Coarse2,full,0
2621607,10,-7,2,2,Coarse2,full,0
2621632,10,0,3,0,Fine,full,0
2621633,10,1,3,0,Fine,full,0
2621634,10,2,3,0,Fine,full,0
2621635,10,3,3,0,Fine,full,0
2621636,10,4,3,0,Fine,full,0
2621637,10,5,3,0,Fine,full,0
2621638,10,6,3,1,Coarse1,full,0
2621639,10,7,3,1,Coarse1,full,0
2621640,10,8,3,2,Coarse2,full,0
2621641,10,9,3,2,Coarse2,full,0
2621642,10,10,3,52,Coarse2,d,0
2621665,10,-1,3,0,Fine,full,0
2621666,10,-2,3,0,Fine,full,0
2621667,10,-3,3,1,Coarse1,full,0
2621668,10,-4,3,1,Coarse1,full,0
2621669,10,-5,3,2,Coarse2,full,0
2621670,10,-6,3,2,Coarse2,full,0
2621671,10,-7,3,2052,Coarse2,d,2
2621696,10,0,4,0,Fine,full,0
2621697,10,1,4,0,Fine,full,0
2621698,10,2,4,0,Fine,full,0
2621699,10,3,4,0,Fine,full,0
2621700,10,4,4,0,Fine,full,0
2621701,10,5,4,0,Fine,full,0
2621702,10,6,4,1,Coarse1,full,0
2621703,10,7,4,1,Coarse1,full,0
2621704,10,8,4,2,Coarse2,full,0
2621705,10,9,4,2,Coarse2,full,0
2621706,10,10,4,52,Coarse2,d,0
2621729,10,-1,4,0,Fine,full,0
2621730,10,-2,4,1,Coarse1,full,0
2621731,10,-3,4,1,Coarse1,full,0
2621732,10,-4,4,2,Coarse2,full,0
2621733,10,-5,4,2,Coarse2,full,0
2621734,10,-6,4,2052,Coarse2,d,2
2621760,10,0,5,1,Coarse1,full,0
2621761,10,1,5,0,Fine,full,0
2621762,10,2,5,0,Fine,full,0
2621763,10,3,5,0,Fine,full,0
2621764,10,4,5,0,Fine,full,0
2621765,10,5,5,1,Coarse1,full,0
2621766,10,6,5,1,Coarse1,full,0
2621767,10,7,5,2,Coarse2,full,0
2621768,10,8,5,2,Coarse2,full,0
2621769,10,9,5,2,Coarse2,full,0
